yelping_since,votes.funny,votes.useful,votes.cool,review_count,user_id,fans,average_stars,usefulness,fun,Popularity
2014-04,2,7,3,3,idw8_OAeAMTgkteUgQIy7Q,low,3,5,1,Medium
2014-04,1,2,1,7,fLB4kRXFBr_deV4sgn7AOQ,low,3,5,1,Medium
2014-07,1,1,0,2,i2kbyuRfA7dO2KVdjhPXUQ,low,5,5,1,Medium
2014-07,0,2,1,4,BgY7-0eJ3uV6Ql8xlO3Jwg,low,4,5,1,Medium
2014-07,1,1,0,3,qflUgeetEHlOFOUxF14KgQ,low,5,5,1,Medium
2014-10,0,0,0,3,Ba-D1k_qPX1GQKaRWFznjA,low,5,5,1,Medium
2014-10,0,1,0,1,dPkdLY0GwFXj0sjpO5zehA,low,5,5,1,Medium
2015-01,0,1,0,3,Xqxftg--xMEOzAoX7pCw1w,low,4,5,1,Medium
2015-01,0,0,0,1,jTS9989cj6cH77dc8XpFHQ,low,5,5,1,Medium
2015-02,1,4,1,11,DQ6Xrzi-0qPrRtgrQvRfCw,low,4,5,1,Medium
2015-03,0,0,0,2,2EPSObKkXNCbssN1mpa4Fg,low,2,5,1,Medium
2015-03,0,0,0,1,Af-HsQ5XC71fFxxoUuMYxA,low,5,5,1,Medium
2015-03,0,0,0,2,A6zv56AVEdTiNaXUS_Oo8w,low,4,5,1,Medium
2015-04,0,1,0,2,ESSZfnlRa08Cgi61WVSABw,low,4,5,1,Medium
2015-04,0,3,0,4,WLJzYrDqWOk8ejRZ_CmqPg,low,2,5,1,Medium
2015-04,2,8,6,29,ZF3La5E32ZC_hzSovwFSRA,low,4,5,1,Medium
2015-04,0,1,0,1,dSr09GVYmgAHkOp0cKlVqQ,low,5,5,1,Medium
2015-05,0,0,0,1,XjlH0QAS33ufaMFTskMP-A,low,5,5,1,Medium
2015-07,10,14,17,26,NK5eaByx_JCfEtX64s83TQ,low,4,5,1,Medium
2015-07,0,0,0,5,6LnOv-2HFD3A4Fr8AzSNNw,low,3,5,1,Medium
2015-08,1,8,1,16,kHg9aaZIAnhTMiqJfsRt2Q,low,3,5,1,Medium
2015-09,1,1,1,1,nUDKnL602hfA2JEJ_vFPPA,low,5,5,3,High
2015-10,0,1,0,1,nE8ZCZ_du84spfmeBwVk2g,low,1,5,1,Medium
2015-11,0,0,0,1,RcrE4FyGzfCvN3mRlLdp6w,low,2,1,1,Low
2006-08,47,106,35,54,AAyP2J_s0en4UP9J7GWmEQ,low,2,1,1,Low
2006-08,71,554,158,256,Fwa5al0fEEnxznO7b7lkIw,low,3,1,1,Low
2006-08,8,42,9,34,piKFEtALzKYfEiXTS9IAmQ,low,3,1,1,Low
2006-08,929,1487,955,400,OOsX3aWAR8QnykOMKgCWmQ,low,3,1,3,Medium
2006-08,110,267,73,231,63jzUqfIw2vjm5gSv-R5SQ,low,3,5,1,Medium
2008-07,0,0,0,1,DAPw_qM8lF0wECiXfHw0fQ,low,3,5,1,Medium
2008-12,8,30,13,48,1_elcJD6-0y4uu7ZP2q8kQ,low,2,1,1,Low
2008-12,9,48,23,47,CejGpTpBlH2gcodiP-RV8w,low,3,1,1,Low
2009-01,9,36,9,22,yIM2JyrfWU2Bsn22TXrGtw,low,3,1,1,Low
2009-08,4,38,2,30,BSbieMy_QRVv281SwhVSrg,low,3,5,1,Medium
2009-08,0,2,0,3,NhHLoaPEqhvSWJ_-N9vFYQ,low,4,1,1,Low
2009-08,2,5,4,4,3nj-t7gWKszEB3_bz9sS-Q,low,3,1,1,Low
2009-08,10,40,13,33,QdeHT4F5EGb3fh27wK4HNw,low,3,1,1,Low
2010-02,45,158,39,151,IZy7nULrP_rzonf3U7Cpqg,low,3,1,1,Low
2010-02,7,66,38,45,oe-IDasGemvYNQ2TwZSisA,low,4,5,1,Medium
2010-04,0,0,0,9,7i7TOcK8p_IiT9X-XDnORg,low,3,5,1,Medium
2010-10,0,2,0,2,4TPS1Yz2fYusOYOMA5E7LA,low,3,5,1,Medium
2011-01,2,9,0,15,Z9WKPXNOwLmQXvCXjsPRyQ,low,3,5,1,Medium
2011-03,0,1,0,5,9AYkSp_yUZ11RafnFqObMg,low,4,1,1,Low
2011-04,0,2,1,1,#NAME?,low,5,5,1,Medium
2011-04,1,5,1,14,KDH_PB9iANNwOfmDG7snbg,low,4,5,1,Medium
2011-05,1,4,3,8,Q3V5kFXjYePs5ID6eR2O4Q,low,4,1,1,Low
2011-05,195,230,169,69,1wSDrzQAOg9RNsZFJ2UNuQ,low,4,5,5,High
2011-05,0,6,1,6,U2NiRBmISiXHI877cDbsYQ,low,4,5,1,Medium
2011-07,8,26,8,75,3foXBW2PUfCyElN8PNl2nA,low,4,5,1,Medium
2011-07,14,62,19,145,ZdDeQbMmwnbCiMKoEhuyeQ,low,3,5,1,Medium
2011-09,0,1,1,3,xlK_u01EKBxNeg3Ydu2RIA,low,4,5,1,Medium
2011-09,2,3,1,5,5_CQcNEbbQc2cdpCfPVogA,low,4,1,1,Low
2011-10,1,35,12,18,N6UgRDB1Lxs0vWbNwchhIw,low,3,1,1,Low
2011-11,2,6,3,3,GGh21I3v6rk2hc1W5NICPg,low,3,1,1,Low
2011-11,140,352,109,170,EZEYk3Mf51BtQzPeGE7h7A,low,3,5,1,Medium
2012-01,1,12,4,21,azqE2d2BQZCbXUVLUiygng,low,4,1,1,Low
2012-02,4,35,13,21,H5yavbgYNWevvHwwjk8aoA,low,3,5,1,Medium
2012-02,17,77,27,118,8Xs6Yg4gkWkxZ337apglgw,low,3,5,1,Medium
2012-02,2,4,1,7,0nLrJeGv3HEqqbr2QPDcfQ,low,3,1,1,Low
2012-05,1,4,2,3,rAavogtzn55S46salOHBUA,low,5,5,1,Medium
2012-06,3,4,2,4,JBWCRSOvSfO1gyflTzcTuw,low,4,1,1,Low
2012-07,42,158,29,98,FtP5Nun4XPqhxhJFZFF-pQ,low,3,5,1,Medium
2012-07,2,6,0,7,d9Nj7Xpah07kjezlhHi-NQ,low,3,5,1,Medium
2012-07,1,23,10,31,V4OU9aEZ9aioEISvGdB4nw,low,4,1,1,Low
2012-09,2,5,0,3,WO8iki503a-NUuo37S7ewA,low,3,5,1,Medium
2012-10,0,1,0,1,bAFi4CaXQ5-PgPX6swW8nQ,low,5,5,1,Medium
2012-11,0,0,0,4,vp07RYQWl-DnMCoBJ0caLQ,low,4,5,1,Medium
2012-12,0,0,0,1,EIVqhpMzaPFoYkmJ6GVVqg,low,5,1,1,Low
2013-01,128,385,166,199,9fUFL2-m5ggKGFGNXVggWw,low,4,1,1,Low
2013-02,13,23,11,21,z7NEqhLc40Fuk_S3JRk83g,low,4,5,1,Medium
2013-03,0,0,0,7,hBZ5BSW4bN3_b2l3n7atHQ,low,3,5,1,Medium
2013-06,0,4,0,4,adtR3W8TqA5tgEYLOKw5Vw,low,5,1,1,Low
2013-06,13,28,17,19,SM_qfFWSzhMZfkWLxjcPHw,low,4,5,1,Medium
2013-06,0,1,0,1,Ys15j2q-p-C2y3tHIUcBxw,low,5,5,1,Medium
2013-07,1,8,4,24,HaZCcB3rsn6xQ2FHxgoNBA,low,3,5,1,Medium
2013-07,0,0,0,1,77QSGrOpJXo3YW_pmq-cyA,low,5,5,1,Medium
2013-07,0,3,1,5,9m0UrvaAA0xcPbdWi7uB5Q,low,1,5,1,Medium
2013-10,0,0,0,1,GozvsZUUCRqSIwTc3bi-ig,low,5,1,1,Low
2013-10,4,12,0,11,bWWu_41V_D9qYcw4wLCUAQ,low,3,5,1,Medium
2013-10,0,2,0,4,kVyIBQ4PfnquwjHN1RCPQw,low,3,1,1,Low
2014-01,32,53,35,36,RKCA4_bViNxwZWRArM0qrg,low,3,1,1,Low
2014-01,5,10,4,4,mYyFjShPUK28GeM14toWmw,low,3,5,3,High
2014-01,3,4,0,7,aA-KDwVA9SbOFD-D_3cJaA,low,1,5,1,Medium
2014-02,0,1,1,2,XQaSNuE8KJzEvgw8l2mxRw,low,5,5,1,Medium
2014-02,0,1,0,5,FRdZR8A-18ZpPS4ddVKJwg,low,3,1,1,Low
2014-03,9,61,7,15,5Nq5_xobWDekYD-d3dfqFg,low,3,5,1,Medium
2014-06,0,2,1,8,hcdmfSYArP7LbAdty7VkPw,low,5,5,1,Medium
2014-06,3,9,3,23,8T4ym_f1N0-uyCLcIdjfAQ,low,4,5,1,Medium
2014-06,0,0,0,2,scYkZRs04oXXpqabdXH4dA,low,4,1,1,Low
2014-06,0,7,0,2,3OmOpElMt8yZf-mBminrjQ,low,3,5,1,Medium
2014-07,1,3,0,4,YjkLKChv41TvIe0BLtn_1g,low,2,1,1,Low
2014-08,25,36,6,6,N4z4e4aoZZzgn1-jO6WGkQ,low,1,5,5,High
2014-08,0,3,0,19,_SqwseKKnjBgguo7sVZM0A,low,4,5,1,Medium
2014-08,1,2,3,4,DsxttECwhtv5EFK70CNQtw,low,3,5,1,Medium
2014-09,2,0,0,3,RwtnkbA4549q1nrM-_EBDw,low,4,1,1,Low
2014-10,0,4,0,3,iBXcdr-VFJk6Z5Z6uBov8Q,low,5,5,1,Medium
2015-02,0,2,0,2,CKJwPfT9liAz-DDCnXy1EA,low,5,5,1,Medium
2015-02,0,0,0,3,iDtmp80-266PZ772tTQaTg,low,3,5,1,Medium
2015-03,0,0,0,1,klgHx0jzwpGkqxyG9043Gg,low,1,5,1,Medium
2015-03,0,3,0,6,9Fof5ysBaPfwolljAxSUMQ,low,4,5,1,Medium
2015-04,0,2,0,3,-GIVj6cHtbVRTLU-9cn1XA,low,3,5,1,Medium
2015-05,0,0,0,2,yMZDVq8fBoGcECt8oDZTew,low,4,5,1,Medium
2015-05,0,7,2,9,wyj84-wYqO8m2Qnrne1qOw,low,3,5,1,Medium
2015-06,0,0,0,1,Dtoec6jmm7_1IgIbEAal_w,low,5,5,1,Medium
2015-06,0,0,0,2,lNiJazWBrr32AWO2qvrjvg,low,3,5,1,Medium
2015-06,0,1,0,1,3C6EpURj8a4wzGT02I66HA,low,5,5,1,Medium
2015-07,0,0,0,1,dcE7z4X_XbK0ZabiXftJiw,low,5,5,1,Medium
2015-08,0,0,0,1,7WW5FLCGhnBatonDDS8rdQ,low,1,5,1,Medium
2015-09,0,0,0,1,5VHxARv7u1AqwAjmFHdSrg,low,5,1,1,Low
2015-10,6,6,3,4,-26bfoSEFawm0FZIxBQZgQ,low,2,5,3,High
2015-11,0,0,0,1,m7ox7_OWDG22bvRVdMJ8hw,low,5,5,1,Medium
2006-08,8,19,8,32,rAk2Ne873cadNmLudeV7bQ,low,4,1,1,Low
2006-08,1271,2072,1718,472,kygBLEEZ7lqLi6CnM7gLyw,low,4,5,5,High
2008-08,0,0,1,2,KL1WdFrY61T3xuJg0mmepQ,low,5,1,1,Low
2008-12,189,454,177,324,fCRgQG1YGAXyzGzegZLqTw,low,3,5,1,Medium
2008-12,0,12,1,28,j5-wijiX_Ajxz4ds5vFMPQ,low,3,1,1,Low
2008-12,32,94,35,72,Eb6jrVgXVJXRcdCIb6955A,low,3,1,1,Low
2009-05,17,89,27,37,g73CjMEfYCJVIUlyHe0H_w,low,4,5,1,Medium
2009-05,1,2,3,3,lm6BPDkI2qmEVsvj9WKB8A,low,5,5,1,Medium
2009-08,2,14,8,15,Sv4zDIQ-_xRtiHcywRBjRw,low,4,5,1,Medium
2009-08,10,35,5,45,J6Ouyz5J2xdj5q6dGQJJBQ,low,2,1,1,Low
2010-02,2,13,5,12,rm3_IxMDD7inwoqG3SHQOw,low,4,1,1,Low
2010-07,3,11,0,9,2FTsecp-H-uN6pEl1vf7mQ,low,4,1,1,Low
2010-10,1,3,1,2,dMcGoPBcGQqPErc8Naxh9Q,low,5,5,1,Medium
2010-10,0,1,0,1,zaLC2kpmlSnYuPh2Sm1I9Q,low,4,1,1,Low
2011-01,6,23,22,14,GFkr70Wk8XqWvrgfPVznZA,low,3,1,3,Medium
2011-01,3,18,6,11,pUcjnv610aLpaAb1PeNVLg,low,3,5,1,Medium
2011-01,0,0,0,3,WM4p7w2PLg1ih0tTxbpRxg,low,5,5,1,Medium
2011-01,0,5,3,10,in_zj3MOq2XHyLpa5YUVHg,low,4,1,1,Low
2011-03,10,58,5,28,7da1z_7iGbDFmnI8XhoxFw,low,4,1,1,Low
2011-03,12,28,10,23,IokdqxHiOSzB1yrwHMNPHw,low,4,1,1,Low
2011-05,1,4,0,1,sS2TPzMKZaoyvBrqODXo2g,low,5,1,1,Low
2011-05,5,29,10,18,#NAME?,low,4,5,1,Medium
2011-05,8,0,1,2,EYfNSTxY_MkzL5f0SOBeWQ,low,3,5,3,High
2011-05,3,2,2,4,Dj_PLoFYyHTpQGYc3-4NCg,low,5,5,1,Medium
2011-06,0,2,2,3,xvx7hMTaFfqDGPanaMsCHA,low,5,5,1,Medium
2011-07,2,12,1,21,imJDyXLagqXE6MSR_4EK0w,low,4,1,1,Low
2011-07,2,21,11,11,brh_gZtbXAlyhZoY1YXJ6w,low,4,5,1,Medium
2011-07,9,13,9,15,q3YEFtIUfpKq4y2G7w1ADQ,low,4,5,1,Medium
2011-07,19,60,26,118,4xUzXmyip-2v_uqIIIWWzw,low,4,1,1,Low
2011-09,2,9,0,6,MHxbgBV7-f8qewrG6mb0tw,low,2,5,1,Medium
2011-09,0,1,0,4,uTdHtvk8ZtT6rDwejit6iQ,low,3,1,1,Low
2011-09,2,12,2,8,SpvmGtuDiOSE6Ui-ehN5dg,low,3,5,1,Medium
2011-11,0,0,1,1,QW9d8MfYN1r9WF_fmI3HWA,low,5,1,1,Low
2011-11,80,199,99,144,FloBdFM3vU7NJD8RtgzGTw,low,3,1,1,Low
2012-01,3,13,1,8,ulN9qrfACM0QcR76aN0Apw,low,3,5,1,Medium
2012-01,4,46,9,66,hv8Tm614Ost_60bJSkXycA,low,4,5,1,Medium
2012-04,0,3,2,12,hGN2uf3W8eLlgk45GKjOqQ,low,3,5,1,Medium
2012-04,1,0,0,2,M19Jq3y0XqCb3DOGOke7Sw,low,4,1,1,Low
2012-04,2,32,13,24,Cl3LlrltP89Ol4Vp-Tryjw,low,3,5,1,Medium
2012-05,0,4,0,5,4lp6qMlllGbMlSkIlSE1aw,low,4,5,1,Medium
2012-06,1,0,0,2,WCXpelFUekksE5l0eFho-A,low,4,5,1,Medium
2012-06,0,0,0,1,p5QKc4ev-BCBAc9PnJ5P8A,low,5,5,1,Medium
2012-06,0,1,0,13,geWnUSw2DBoVPhDGgga7WQ,low,4,5,1,Medium
2012-07,34,75,32,219,UCUneMVv9GMxVg0taPCFUw,low,3,5,1,Medium
2012-09,7,48,6,60,s0ZdrrsL7LS706XHdwtdQw,low,3,1,1,Low
2012-09,0,2,0,1,wntJ7H3l3JYKwyioIodwUQ,low,1,5,1,Medium
2012-11,0,0,0,3,#NAME?,low,3,5,1,Medium
2012-12,0,0,0,1,O0QQ0HWL7lD6wxPb0XgBmw,low,4,5,1,Medium
2013-02,2,13,1,30,qBBt0BfW4gXUWbYxX08JnA,low,3,5,1,Medium
2013-02,0,6,0,17,Vrw4Js8FxqEEktMdUcdGmg,low,4,5,1,Medium
2013-03,0,0,0,1,V8RYhy9eoXsFWpm61yU9eQ,low,4,5,1,Medium
2013-03,7,26,4,27,n7pqdXv-zGCiEmCGYvqb7w,low,3,1,1,Low
2013-03,1,3,0,2,V8KSGCD8LFdlVdIZy_Ubqw,low,5,5,1,Medium
2013-04,0,1,0,6,ldZsh-N65X6jLp1Ck1YsxA,low,2,5,1,Medium
2013-07,0,0,0,1,w0X5Jy7QAnhzWb0nLLyyTA,low,5,5,1,Medium
2013-07,1,4,1,12,y2qPdElGlvygYaxDRUY_MQ,low,2,5,1,Medium
2013-07,0,0,0,1,nq4qHB6LlyslMKKzhi-hpw,low,4,5,1,Medium
2013-07,0,4,1,9,TQh2U7dfJeMIXtqTDP2Dyg,low,5,1,1,Low
2013-10,0,9,0,5,cgAO33pSEM57BxOC4jKd6g,low,2,5,1,Medium
2013-12,2,5,1,6,vTgxlwEGvQqLDxs7JjOBQg,low,4,5,1,Medium
2014-01,0,0,0,1,wPH9YRgkR3UA7b-Qpt-o3A,low,5,5,1,Medium
2014-02,0,4,1,5,VIVNsG5zuJZlK-HYArCX1A,low,4,5,1,Medium
2014-02,0,1,0,1,GU49MqgboR4hCnJ2Ol41-g,low,5,5,1,Medium
2014-04,0,1,0,3,7067nJJvvhOIHFm76RcmFw,low,5,5,1,Medium
2014-05,9,28,4,70,EltiI7jC9XbIIfEnh7lymg,low,3,5,1,Medium
2014-06,2,2,1,2,oQkEMAOFlfarSxrTbZQq6A,low,2,1,1,Low
2014-06,0,13,1,3,vp-Q6OgopvLdlDJz4fKbFw,low,3,5,1,Medium
2014-06,0,0,0,1,221g15W1hckBetxSECyVRA,low,5,5,1,Medium
2014-06,3,6,0,13,n9RsVHVAD9n4IGN48xY1JA,low,3,1,1,Low
2014-07,0,3,1,2,mSwmTaGaekSnJJlfljinAw,low,5,5,1,Medium
2014-08,1,2,1,4,j-kEwG2ZLWJtC_h-83-2KA,low,3,5,1,Medium
2014-08,0,0,0,2,YoNWWK8ZiQP0oIEgNl1HRA,low,3,5,1,Medium
2014-08,0,0,0,2,aarZSMqUXJ-U-UaLWgg7Gg,low,2,5,1,Medium
2014-08,0,1,0,2,ljaZs4KbmYOh5E27kVjwuQ,low,1,5,1,Medium
2014-09,0,1,0,1,DBVvjJuGRlBA94f8vC022g,low,5,5,1,Medium
2014-11,2,4,4,4,xSNIAPfZ1cLnEe7jgR6I4Q,low,5,5,1,Medium
2014-11,0,3,0,11,vH1cHqQQXJ6APiD7nGV1MQ,low,3,5,1,Medium
2014-12,0,0,0,1,Zn3lV-sBklP8Z1YFyJrAiQ,low,5,5,1,Medium
2014-12,0,1,0,6,5DZap-ZNm7ib-rH8UrWRIA,low,3,5,1,Medium
2014-12,0,4,2,6,Do78ggBp-EQdoxpS5mLPPg,low,4,5,1,Medium
2015-01,0,3,2,3,FRwB9j6pmIck61OaEN5jdQ,low,3,5,1,Medium
2015-02,0,1,0,4,2oChxntkXXvVHKqslgcxKg,low,4,5,1,Medium
2015-02,0,2,0,2,tbLBIEVuYyc1prNSSsejFw,low,3,5,1,Medium
2015-05,0,0,0,3,InCrdu1_tqhpZ2V6bxQG2Q,low,4,5,1,Medium
2015-05,0,0,0,8,0j24_rDCeTMDxb9IUODUxQ,low,4,5,1,Medium
2015-06,0,2,0,2,40PN5vJbLMLlcbcrMM3Sqw,low,3,5,1,Medium
2015-06,0,0,0,3,M37s7AIQ5XUE1ObG8oWmSw,low,2,5,1,Medium
2015-07,0,0,0,1,PUN14i-UJQURjfqS7MwsNQ,low,1,5,1,Medium
2015-08,0,0,0,1,VjI6gUwEDFSJukrZTOe5nw,low,5,5,1,Medium
2015-09,0,0,0,4,rIfIaeyn8C_JDuPa75Lk8g,low,5,5,1,Medium
2015-10,0,0,1,1,Mn0QgLxfzZbcS82YX8cZCA,low,1,1,1,Low
2015-11,0,7,0,3,c8ghzViTRFM44VaccEnEYw,low,5,1,1,Low
2006-08,424,873,632,601,E1zOJdKblkxFEfBGtX-hUw,low,3,5,1,Medium
2006-08,0,0,0,1,iw4hwztbvxSQ_DTwRfIqGw,low,5,1,1,Low
2008-09,111,340,200,184,q5iAT3rQAiF1OsMmLKgQQA,low,3,5,1,Medium
2008-12,0,0,0,2,ApJL7QbROO101eciV1DDiA,low,1,1,1,Low
2008-12,111,295,96,227,TI76gzF2BhkoYrfLE4dmcA,low,3,1,1,Low
2008-12,6,16,2,13,qbLHWzXZ4S7JFPqUykbJMA,low,4,1,1,Low
2008-12,6,33,10,24,JL7xInqa_dcw8nqWGKs6Gg,low,4,1,1,Low
2009-05,1,8,2,4,mRPDFi3TI6Vrt9BCkV6zjg,low,3,1,1,Low
2009-08,10,55,16,54,B2I3tMNtxS8kisvT5VYQxw,low,3,5,1,Medium
2009-08,5,12,3,15,xmSxzoZR5mKY9KuZZvQDDQ,low,3,1,1,Low
2009-08,0,14,6,11,9AGedtotGBHMlpEPCPib5g,low,4,5,1,Medium
2009-08,0,4,0,5,#NAME?,low,5,1,1,Low
2010-01,4,17,6,16,4WlLW_TG8hm-dBLztSMOBA,low,4,1,1,Low
2010-02,1393,2676,1978,605,HmOlCg682hbhu6_0Dc6z7g,low,3,1,5,Medium
2010-02,253,47,9,23,qeKzg6czlaZY8Qp7rPG3aQ,low,3,5,5,High
2010-02,4,1,0,6,mWBYiv6SvBCKGh2fqGMkdw,low,3,5,1,Medium
2010-02,0,4,2,9,8I4nUkZZ6vyItOVOsOlBlQ,low,4,5,1,Medium
2010-02,3,18,10,19,wjq8sBv4fMc6XKqUa_j_LQ,low,3,5,1,Medium
2010-02,0,0,0,2,IdWbqNoPCVNWCjZ3spvwLg,low,3,1,1,Low
2010-02,51,134,29,54,Y_bec6JQmTNGMjB9rKx3Yg,low,3,5,1,Medium
2010-07,0,3,0,3,bxDQ2Es9p3oRR4lNQOw4sw,low,3,5,1,Medium
2010-08,0,0,0,2,_5_Z648ZnspnKUKuDDMqVQ,low,2,1,1,Low
2010-08,97,128,82,77,bjVzTguaSuIA2g9vO0wTZQ,low,3,1,3,Medium
2010-10,3,52,9,40,chQdO1C0_2vKJfxeK4sirA,low,2,5,1,Medium
2011-01,8,16,7,18,FPz1_jnpsJz7DtKQmpCOvA,low,3,1,1,Low
2011-01,2,3,0,1,MaDqxKMzRu2cHuv8jRzu9g,low,1,5,3,High
2011-03,19,60,22,61,SdrxxfTQGbT7iSdrGkulfg,low,3,1,1,Low
2011-03,7,13,5,8,53AZajKCKZsf-VosN8Dmeg,low,4,1,1,Low
2011-05,3,4,1,1,rQWvofclwXO4ikzaKUbOZg,low,1,5,3,High
2011-05,16,31,9,48,ho8scLECWDCTNkBIe9QlPg,low,3,5,1,Medium
2011-05,1,2,0,2,5BG52v9CVPrLX9D81aURHg,low,1,5,1,Medium
2011-06,5,7,1,12,uttysAQXX-9_0oQ67oowvQ,low,3,1,1,Low
2011-09,388,705,440,472,9ChKfVbxLKy9gqDP2FRryQ,low,3,1,1,Low
2011-09,21,46,17,43,wF3ujdNxvUC0d1Pt3xpB7w,low,3,5,1,Medium
2011-11,1,8,1,17,z3LsaK0G7j02c_jQIycFag,low,3,5,1,Medium
2011-12,1,4,0,6,JbshKnByoD7iQX7Iwj45eg,low,4,5,1,Medium
2012-01,0,2,2,3,ONmJhLdOcvEPtfsUOrySOQ,low,5,1,1,Low
2012-01,1,8,3,4,cSZ0nbbkJyx9p-b4402sKw,low,5,1,1,Low
2012-01,86,356,139,227,BiZvuNKi0bs_YwttHhhq4w,low,4,5,1,Medium
2012-02,0,0,0,4,8ocLo7EfIIXCrjomlQeJwg,low,3,5,1,Medium
2012-04,9,7,1,12,w7I54Oo6Bd1TZDU3LACp3Q,low,2,5,1,Medium
2012-04,0,1,0,4,HGYKSdTkH_hzyoYbjLJl3A,low,3,5,1,Medium
2012-06,1,1,0,2,h2Dsz_2vg2wGJicCTMMkwg,low,3,5,1,Medium
2012-06,7,13,6,29,KANKTIEZZWYHE5KVwaa_mA,low,3,1,1,Low
2012-06,17,119,8,32,taDA9xB_AxL7pdb10-3ATg,low,2,1,1,Low
2012-07,0,5,0,3,RpUN1GkzjHY7hBVYozWAeA,low,1,1,1,Low
2012-08,10,50,5,15,h5iJ_2nAZdKcRfSaOGYPVA,low,2,1,1,Low
2012-09,26,61,15,36,qXw3LCmYDN62LgChYCirrA,low,4,1,1,Low
2012-09,2,14,2,13,xNdV6lfP6A_TZZUdzH1JMQ,low,3,5,1,Medium
2012-09,0,1,2,4,HI79HzFZSmYyTwhy1xAvlg,low,4,5,1,Medium
2012-10,0,0,0,2,m6QNuW-07ZR-JWFWd7K2Ow,low,5,5,1,Medium
2012-10,0,0,0,3,lv3W7g8GUmPSeux5oTUR3A,low,2,5,1,Medium
2012-11,0,1,0,1,qfTqV2KNqnmYD5OPzAZ1Iw,low,5,1,1,Low
2012-11,4,7,5,4,aNnjveFCwQMlMIx4hMag1A,low,3,5,3,High
2013-01,1,8,2,12,xFlqB9kb7pOu0feL42z72Q,low,4,5,1,Medium
2013-01,34,67,21,166,iE8jIGgEzLZVY-eCNTr4Sw,low,2,5,1,Medium
2013-03,1,9,6,12,DB36bKscTXrCfLHrxSrWfA,low,3,5,1,Medium
2013-03,0,1,0,1,NQSssTQtfGYcCOwdMA6SUw,low,5,1,1,Low
2013-03,2,11,5,10,V558m9ZYvjEyqZNEL8T5eg,low,3,5,1,Medium
2013-05,1,0,0,1,OExbns8JpKxkPcU4EGWbdQ,low,1,5,1,Medium
2013-06,2,1,0,1,ij4xdEQrBjVRVjWE8tPdbQ,low,5,5,3,High
2013-06,0,0,0,1,C7zoZUDgfY3c0D7wvArlOg,low,5,1,1,Low
2013-07,5,41,17,25,7rExeUPqtOEcpKuyokb6Eg,low,4,5,1,Medium
2013-07,8,33,16,51,i-3PrM5_AmFLPI1_jV2H4w,low,3,5,1,Medium
2013-07,1,1,0,2,_0dOmLlvNF7PMCu97P4svg,low,3,5,1,Medium
2013-08,0,1,0,2,adp0CbS1WscVwoANlhnIsg,low,5,1,1,Low
2013-08,1,5,0,2,PxJGm2Wt6BPImVn5POu0dg,low,2,5,1,Medium
2013-08,0,0,0,3,RGUVWpUgcy9QQ_G-DNNX5g,low,3,5,1,Medium
2013-09,2,12,1,46,ILEZSc22iZnK1Jhj4wG0wg,low,4,1,1,Low
2013-10,2,10,1,5,61cp6dQZNyfLtNr5ilud5w,low,3,1,1,Low
2013-10,11,43,26,42,JqPrvVvo21ft12iWlPuGaw,low,4,5,1,Medium
2013-12,0,0,0,1,4GcOX_3fwCX8l91_ULY4Bg,low,1,1,1,Low
2014-02,0,3,0,1,4xXZufWSa_yFjFPydjNMQw,low,5,1,1,Low
2014-05,7,13,3,2,eva25iYC67YmgkLAgXPaDw,low,2,5,5,High
2014-06,1,2,0,4,fRjVosgxJLkgywxMMadf-w,low,2,5,1,Medium
2014-07,0,0,0,1,l6DG23brLa_W-lx8mHU3fA,low,1,5,1,Medium
2014-07,8,27,13,27,zaAz0CuOy5xAMN8a8UQT2w,low,4,5,1,Medium
2014-07,0,0,0,2,OCg3c-7mTMKwO364nL4rhA,low,5,5,1,Medium
2014-08,0,0,0,1,W85Rp0KzqTUumX764Fq1Gg,low,5,5,1,Medium
2014-10,0,0,0,1,5_SrL-qr8uF9Y4gLjt_ZVw,low,5,5,1,Medium
2014-11,0,2,0,4,m_iBNqIuT1PU-hKXMMJrRg,low,3,5,1,Medium
2014-11,0,3,0,3,WcBaX5PZZ5sFr6FLf1DMEA,low,2,5,1,Medium
2014-11,0,2,2,3,ap0tn7_RuEEELNxlqyAikg,low,5,5,1,Medium
2014-11,0,1,0,2,2KgRW5wioC5eBI-LgPFA8w,low,5,5,1,Medium
2014-11,0,1,1,1,vufY0i2HXjM30Yb-j4IJjQ,low,5,5,1,Medium
2015-01,1,1,0,1,TaVLsovh3CXDWyvCgQxC9g,low,1,5,1,Medium
2015-01,0,0,0,1,wscjXsAQbxvLV56ZeYVzEA,low,5,5,1,Medium
2015-02,0,0,0,1,Tpz5WXTQZ-6vBdU6gKl_TQ,low,5,5,1,Medium
2015-05,0,0,0,1,nN1xeD828q3l5z6wi1bu9A,low,1,5,1,Medium
2015-06,0,1,0,1,DTNl5dgzdlEnX2Py6zTgAA,low,5,5,1,Medium
2015-08,0,0,0,5,RAuSNiqiBAjHLknndUT4Ag,low,4,5,1,Medium
2015-09,0,1,0,3,XIoZ0umG9jcHZoKCe3Zktg,low,4,1,1,Low
2006-08,27,63,19,54,QfiNeDp8o43aR9y7CL6-dw,low,3,1,1,Low
2006-08,85,283,127,136,YfelEINYS-336ka9lWjIBw,low,3,5,1,Medium
2006-08,43,190,46,431,rfknHyjPpu_OBnw5tbOYHw,low,3,5,1,Medium
