id,name,category,stars,review_count,checkins
f1M7J3_GALq_hadsLaeGRg,Mod,Misc,4 stars,420,486
qVKvz5wGADkTiMzEXD5VSA,F+F Pizza,Food,3 stars,107,510
_p82e7pVA5XStE2xpYy_DA,Brulerie St-denis,Food,3 stars,393,476
v_ikSpaX5GdneWOwF1wO1g,The Crown Plaza,Food,1 stars,37,52
_lIkB6dHPFdVDgdsCc-Cnw,OneClick Cleaners,Services,1 stars,54,178
Ndy5MXeaZguepdRAvzxuuQ,Twice As Nice,Shopping&Ent,2 stars,151,401
4XhdOphGABFzakPZjaLetQ,Lazaros Mexican Food,Food,3 stars,154,608
sXZO60EVn1GNtuhjtJoYcg,BooksOrBooks,Misc,1 stars,64,195
5Obyv7J4YQR4srkTPNnDNQ,Bikram Yoga,Shopping&Ent,1 stars,82,84
SWl5NAa53syLN8JnUesRUg,Moxies Grill & Bar,Shopping&Ent,2 stars,176,189
KQXusKEWX5iTdzSJStW8Dg,Asian Taste Restaurant,Food,3 stars,356,483
xWIaReWnDaIeBCcYzeqJ5g,Cabane À Sucre Famille Constantin,Food,2 stars,116,272
858ocWxsregSy2zWpzXBIg,Oil Depot,Services,1 stars,64,64
ZrVU2AomphQy5RedWayzvQ,Brazilian Day Festival,Shopping&Ent,1 stars,80,159
00LMJtMir-rfTDOIKFA_jg,Back Room Burger,Food,3 stars,445,451
aueTtbuYEQvFvIyK3ulPqA,Vegas Valley Motors,Services,3 stars,389,437
IFvKWTfiwlPRBmxvKHQp-g,The Grove,Misc,3 stars,50,552
8XWD-4byrvMdC35e99zhFw,Sahara Family & Skin Clinic,Health&Fitness,1 stars,38,187
fWnGWxTPmHlXaypK8ZFo8A,Crunch,Shopping&Ent,2 stars,66,260
U_fypiyASCCCCSPLLwa2aw,Cactus Home Services LLC,Misc,4 stars,377,785
0xSf8B4DBEk8ecV7YYXVUw,Lobster ME,Food,1 stars,51,145
Y19vR-pVPcYyG12JtZNl2g,Copper Door,Shopping&Ent,5 stars,654,759
Igx4MatIM6AfV6-gsX9lOQ,Las Vegas ATV Tours,Food,2 stars,208,216
HWaTBilVIt9Om4X0SG_c7g,YZs Hot Pot & BBQ,Misc,2 stars,229,346
#NAME?,Filibertos Mexican Food,Food,2 stars,273,286
LQ3L6O00CWi071Gwl-oahA,FoneStar Repair,Services,3 stars,378,417
p13qH8oFAXmwKxhZlpuCKw,TURKdISH Mediterranean Cuisine,Misc,2 stars,209,341
NkLcl20WOntD0cBp0yfjeA,Chicken King,Food,4 stars,346,766
VdbAiDs3abnCx9pN0L3aIQ,Jeff Speakman Kenpo 5.0,Shopping&Ent,3 stars,363,471
Y5DjIJoSdTTAv9rG0dRYyg,Empire Games Shop,Shopping&Ent,2 stars,81,367
enptANZLk49vtK0hw_IKVA,CityScape Residences,Services,3 stars,176,466
Mai85zlMd4TSNwlmZyjX4w,Maple Vape,Shopping&Ent,5 stars,563,770
bnWEP4mB1npXjgVNa5-9Ug,Busan Korean BBQ,Food,2 stars,81,516
9L81j1HwUBhmGuLfxYU4fw,Evening Call,Shopping&Ent,3 stars,191,528
3l2rx67A8ZuTnFTQrl-75Q,Modo Yoga Las Vegas,Shopping&Ent,2 stars,196,199
F59H50kidW2ZaqLyip3J6w,Smiles 4U Dental,Health&Fitness,1 stars,174,245
Adi5vEWVPaYUhxRV_prv2w,Human Behavioral Institute,Misc,3 stars,198,629
m_Y4sR9kH5B8uyStCpSKTA,Artisan Dental  LLC,Health&Fitness,1 stars,38,115
3iKYtrF6ITZov2csYgQafA,Twigs and Twine,Misc,2 stars,148,369
Y16hUpN1-bEY5rckwdEG8w,Pot Tea Social House,Food,2 stars,70,373
GJPcQsvENIZLkFfkc4uKow,Mercurylight,Services,2 stars,184,243
cl5ZkXAzkitvivng_INUkQ,Chimmies,Food,3 stars,378,459
O0x6viSIaeRYNavz23yhxw,Archibald Microbrasserie,Misc,3 stars,118,581
x54XQbvx-rfW4KmEMERztg,Bahama Bucks,Food,2 stars,256,270
iQ2bbe1xY4XSlpR7hEKDOw,La Fontana,Misc,3 stars,70,576
cXpMb3aCwMUsWikcXL7qJQ,Grace and Healthy Premium Dumplings,Misc,1 stars,46,53
uVbu4YHB-P3IsWfEPEygGg,Nothing Bundt Cakes,Food,1 stars,76,140
tSd3agzH6upaonuBCIKdbA,Bat-R-Up,Shopping&Ent,2 stars,163,355
0MN1z_ELvr4Tkl0OsLTVkg,Sprinkles,Food,5 stars,473,736
aj7NCTh1yVAPeaAuwWVydw,China Saute,Food,1 stars,101,131
u4Yelsb5Tkklzp5WpN1PCQ,Luxury Nails Bar,Services,5 stars,549,741
GKUotlwImBjS3Hnof9jogA,Ron Decars Event Center,Shopping&Ent,5 stars,564,759
9fGxEf8l0sy3apteLBx6pg,Sweet Republic,Food,2 stars,114,203
Jak5p86l1uH0ZJLkarAdfg,Times Square Neighborhood Italian Restaurant,Misc,1 stars,120,132
aEGLariLJslbecXVins1nw,The Joint ...the Chiropractic Place,Health&Fitness,1 stars,24,51
mT5icO1zbjcqaa4fT59Cuw,Nutrition Rush,Health&Fitness,1 stars,278,415
XLN9VC-T3cLW4LVAcFATLw,Raw Fitness,Shopping&Ent,4 stars,521,542
lVR3VaSQL98gj-4GOoWbpQ,Affordable Dental for Kids,Health&Fitness,1 stars,394,637
2f7ZxMWenedjhBHBRdi-5Q,Catawba River Antique Mall,Shopping&Ent,3 stars,372,479
Vd7tojppnWpPFUYWN5kP5g,Suitsupply,Shopping&Ent,4 stars,415,588
rY8lpy1hOn9cejD-CXoebw,Fractured Prune,Food,1 stars,65,69
Kqj8pAp4xUD0wOAQ2pP5pg,Thai Tamarind,Food,2 stars,68,531
qz7ybMMUQAvFmMMPInePuA,Fade 2 Brooklyn,Services,5 stars,768,804
BGUjLZ-VO6Yaq8MYwaCkmQ,To Be Continued...A Consignment Boutique,Shopping&Ent,2 stars,81,384
5Z-D_qnwtgKexYsTYLsbFg,Tonys Mexican Food,Food,4 stars,325,693
MYFMzimIJmrzKYmohLSz7w,Johnny Vegas Grill,Food,1 stars,66,206
gbnBDlYzsnX4ePOXJuXnLw,Boutique Nails & Spa,Services,5 stars,599,726
0YVqbRbTdqzUn9COfnj4_w,Pet Club Superstition Springs,Misc,3 stars,160,692
T90q3J0mwj7P9-e0lYCOQw,Family Traditions Smokin BBQ & Grill,Food,1 stars,64,103
sarzN0hejeOKnsv7QJf_bw,Skybar Pittsburgh,Misc,3 stars,415,443
f0PiGh5aBV15cNCYrnsW6w,Helpings Cafe  Market and Catering,Food,2 stars,234,274
xK82opyChRrLOtqslHqJhg,Nargelah Lounge,Shopping&Ent,3 stars,93,538
foY-GIuBLWTFnjnwAMpLqw,Zaipis Raspado Factory,Food,2 stars,256,267
9I7aN_mAByif-jstzclb4Q,Matts Big Breakfast,Food,1 stars,27,62
daagUz2XiaE5Rjfy2FxMZA,Maries Restaurant & Bakery,Food,1 stars,56,207
D5IWFRCugCk5JINjggN9sQ,Episage Wellness Center,Health&Fitness,1 stars,43,450
ZlSYvDuXRi_8bv_ggXvpHQ,Jimmy Johns,Food,5 stars,727,772
RE2wVlRh04Np0n4Kt5PVRg,Fleur de Sel,Misc,5 stars,423,794
7UzV8nbk1Atz9NVASJfR0g,Shelby American,Services,2 stars,56,416
kT_7_6nj39hV7o98c8WLbA,Modern Grove,Food,4 stars,283,698
jdCWPS_Gh2burgvscJd-MA,Everest Ethnic Restaurant,Food,5 stars,651,691
wngi59KtCh8cy7o4crWj0A,Spee-D-Tees BBQ & Subs,Food,2 stars,87,329
pzABWy-4UwT6GJycr42G5w,La Parilla The Lab,Food,4 stars,333,671
_5REcTkck9889_Ysy0P0iw,Assorted Table Wine Shoppe,Food,4 stars,480,519
kekG_7gEEJOtlP20MxOxEg,VOLR Salon,Services,2 stars,49,516
dV9tpwBqR69rDGc2ZddhCg,Take or Bake Pizza,Food,2 stars,47,510
clGb_HhvbCjFBTiYXOjdWQ,Cadillac Mexican Kitchen & Tequila Bar,Shopping&Ent,3 stars,114,565
FZgGTvlv9RuGquBj3wNHZQ,Paradise Tint,Services,1 stars,43,171
Ga0Ks1AX_EbbMCuqiUHm4w,Major Powersports,Services,2 stars,86,274
YUF10BZVW4aQUe_NxOleyg,MWC Bistro,Shopping&Ent,4 stars,464,578
IjhfUYq7ipHUfm8GeMTJnA,Izakaya Cocokala,Food,2 stars,31,553
ZRXaPHTgNa6Kg3IkuqjoDA,Blue Foot Spa,Misc,3 stars,309,473
YZdFlZqN_EqmbJqghfiQmQ,Generation Restaurant Supply,Food,3 stars,354,456
OY-nwt504zTL6K4KjANBlw,Chez Fourna,Misc,5 stars,594,712
MGLWv17WNHcBE68MJD7Nbw,Advantage Beauty and Health,Health&Fitness,1 stars,183,329
z49aOi7flFdXBXbC58QJvg,The Local,Shopping&Ent,1 stars,56,115
_oCY_2bUNZ-9MgZ86-7MZQ,Laser By Christine,Services,5 stars,591,756
lPlpxeXzuFYEiBXsJLen1w,Spectacle,Health&Fitness,1 stars,203,772
Tr4eXs7hoi6f_ugQfimKBg,Quest Diagnostics,Services,4 stars,388,613
RUGgDOtJlG19Tc6urVVL9Q,Les Empoteuses,Food,3 stars,201,422
fHgl61K_AlBbBqAiDwtdsg,Razor Emporium,Shopping&Ent,4 stars,200,728
npoQgji2iIf5xRyuYEsQmQ,Fidgets Indoor Playground,Misc,1 stars,30,153
uRKu7ipZBW6VLaKfpnMXxA,Luciano Garden,Misc,3 stars,342,392
YjeFZOP3wIkxv1pQs-Bb-Q,Blow N Go,Services,2 stars,28,437
A1fNffPNWMz1aKbPe8f-JQ,Mariscos Camaron Pelao,Food,2 stars,112,270
2fnBAY8Ukcd1FWIwz2iFLQ,La Neveria,Food,3 stars,139,649
cxIu0NKMu5NBp0Aewr_M-Q,Paradise Nail Bar,Services,2 stars,214,239
HRWsOcufom_GUozto9ac0Q,Los Olivos Park,Shopping&Ent,2 stars,49,411
B57bpBW_1x5NiWpOyva8NQ,Firehouse Subs,Food,3 stars,94,620
uBDX9mlC9FZqhgguVyGrnQ,Henrys Private Kitchen,Food,5 stars,658,763
O4LJ_kG3VJ6wK8vsscgBnQ,Sahara Liquor,Food,3 stars,334,455
QaTq6q0Y0nxuvBjXeTi7XQ,Onnix,Services,5 stars,531,691
jEOcq5m0y5IDohxgpRkfZw,South Street Burger Company,Food,2 stars,117,278
1IjvqHlYig-dm9oWEkIkYA,Max Automotive,Services,2 stars,49,282
CCy817LDBqrO2COOf-rRUw,Gourmet Vapor Electronic Cigarettes,Shopping&Ent,5 stars,647,690
iZ9itIp1sQksjCfjOC3mAg,Binh M Chung  MD,Health&Fitness,1 stars,366,414
2atLDbC-U_UupPqpz2qYDQ,Rickys Tacos & Beer,Shopping&Ent,2 stars,209,216
hvER_zW13VMzZQORJTvm_w,Yes Cafe,Food,3 stars,97,546
q54q6eLD9qsoKQFMu4IM_Q,Four Points by Sheraton Phoenix South Mountain,Food,2 stars,38,471
kir4gHlwQxAhyF1cvorUcQ,CosmoProf,Health&Fitness,1 stars,378,560
OF2lfgJlhQpP06yMOvxEDw,Matt Smith Physical Therapy,Health&Fitness,1 stars,193,772
e-Jmn-h711j1YD1Qt6U0SA,Torii G Salon,Services,2 stars,78,259
EHqChEfbeXbaDwzOACISxg,Aachi Southindian Kitchen,Food,3 stars,242,646
ekAgND6p0EGeGbQnglT3uw,Mai Nail Spa,Services,4 stars,403,558
Z9EbmrRhhrkUTiGdnHxYaQ,Rays Pizzeria and Restaurant,Food,3 stars,102,657
0AerczCEATtBCfl-H0tM_w,Dog Days Las Vegas,Services,2 stars,184,351
OMjskFVMEpwkYDdUtvFAmQ,China Bistro,Shopping&Ent,3 stars,244,652
wxMDR6lE8D090Iqvb4ibUg,G&d Home Furniture,Shopping&Ent,2 stars,124,335
ke4Z0EyWNoapfLnXEvheVw,Taco Y Taco,Food,2 stars,205,319
jxCjBB_o8bM8Rifa5S8Vmw,Eye Concepts Vision Center,Shopping&Ent,5 stars,619,778
dYTzTF97yvw_BVw_aSmJfw,Phoenix iPhone Repairs,Services,1 stars,93,179
MOI0OJz5yTNAldTE_FJDbw,Wellhealth Womens Specialty Care,Health&Fitness,1 stars,197,241
XwyQRsOLqMEhWp4Ji5L26g,Five Years Younger,Health&Fitness,1 stars,290,551
IN__mhH_FM4sMtAGWjxUKg,Comptoir 21,Food,1 stars,83,176
bsuFc9lzAQ3ZfSwzcj5GCA,Michael Kors,Shopping&Ent,2 stars,33,357
HN0QwLTkUu3180XnO7oR0A,Walmart,Shopping&Ent,2 stars,175,258
epbGx-sPoIvfNffdsUeoJg,DBs Sports Grill,Shopping&Ent,4 stars,543,580
huwBW578DdM89qTpJN4Meg,Vap O Rise,Shopping&Ent,2 stars,212,354
bQbaiw69FRbxg-Su3QBNYw,Jimmy Johns,Food,4 stars,385,563
P6foxf0kc1UsRAe-XI5tXA,Las Vegas Laser Center,Services,4 stars,424,732
3usbtRYEnsE7jxEDJRjs7A,Convenient Corner Market 2,Food,4 stars,178,785
cmRpL7DfrfnuBMZ3a9jPaw,Fantastic Sams,Services,2 stars,152,290
MEkZmCxBvuGJP-GSsNVrAg,Flawless Aesthetics by Melanie Speed RN,Services,1 stars,52,68
ZQ3T28vNkpE9BHkJbUmcaQ,Pin Curlz Parlor,Services,4 stars,234,791
2R0V07uT4sCSCtSvMjbPfQ,West Wing Cigar Lounge,Shopping&Ent,3 stars,306,487
2bUw0sbG1pBWVXYrzSDt9Q,Creative Kids Learning Center,Services,3 stars,200,404
-W3K-9Ea1GmFgeBf6Yxomw,Shebas,Food,4 stars,336,736
oXzaZFcymfULuT3MNo3LHw,4ur Nails & Spa,Shopping&Ent,4 stars,333,795
XDhokRefXlSWOlSLHKbF5Q,Mr. Shesha Hookah Lounge,Shopping&Ent,4 stars,352,777
1lAi70K6eu5kQ1hmYV4PHA,Loup Garou Rhumerie Et Terrasse,Shopping&Ent,3 stars,85,778
8mjlUn4sOETzH97B6nOOoA,Allure Med Spa,Health&Fitness,1 stars,220,526
NRxcL3AgAG6CsGvLiizjIg,IMS Integrated Medical Services,Health&Fitness,1 stars,81,407
KsxfFSHMCNWWzQ9uOWpwrg,Starbucks,Food,2 stars,196,383
6yUdh7xXBeZiL7tSZYRZpg,CardinaleWay Mazda - Mesa,Services,1 stars,89,110
M2XYECrSDgjbdVsLR0hJ6w,Lolas,Food,2 stars,191,236
rQnIDMtRRzOPYXnmrtVO0w,Flagstones,Food,4 stars,401,704
AW3Tm-B5CfzEV5CLpuwrWg,La Frontera #2,Food,4 stars,426,490
m-9YXEgu56r38OGQXuA_Xw,Southern Ave Self Storage,Services,4 stars,434,563
Pql05IWPYF9YSqxEX7-eMg,Canyon Falls Spa & Salon,Services,5 stars,633,729
KRTSgsigiIv-D_pt60JywA,Resto Végo McGill,Food,4 stars,502,568
sot_YH8KyBawj3wsDL35zA,Toys and Playtime Oasis,Shopping&Ent,4 stars,467,667
fsmykyrmuf39Tzd6p0fyIg,DaWa,Food,2 stars,124,402
708Mqd7iQSRPyqfg8q_1hw,Brilliance New York,Shopping&Ent,4 stars,406,600
aj2FShIkWIm1i1qnTljP6w,Strip View Cafe,Food,4 stars,463,632
UomQ7gVcsc8zXeVUAT8VzQ,Saigon Sandwich Madison,Food,5 stars,651,683
1pfZv9dYlV7roNhcp7_PJw,Starbuzz Vegas Hookah Lounge,Shopping&Ent,4 stars,278,774
dTucjxOdj9LwR7uzmWzZ9Q,Oreilly Auto Parts,Services,3 stars,94,617
2htMRAQ4fZlpWoZUDeXfzA,Septembers Bar,Shopping&Ent,1 stars,99,165
bZReunQUclSYApawpe787g,Triple Play American Grill,Food,2 stars,43,261
#NAME?,Press Coffee Food & Wine,Food,2 stars,153,226
qq6SAh-fWXg0CEChnI7jvQ,Marxman Precision Arms,Shopping&Ent,4 stars,550,553
QRkwEMoYWuT_uTqBfT1kbw,Paquime- Street Food of Mexico,Food,1 stars,82,117
_UOaoy1lcdIbgaA-d9dqpg,Vermont Sandwich Co,Food,2 stars,166,327
JVyosDeNHU6Os_FNDvdz-A,helloGorgeous! Salon and Spa,Services,3 stars,233,386
jUHPWvj6AgdQRYvmATuemw,Polaroid Fotobar,Shopping&Ent,5 stars,507,735
xfC_IlEaMAa8QTzfXt3ORA,Ben & Jerrys,Food,1 stars,52,84
o8rfoxD5KyMUNxeWIaJhJw,Popes Place,Shopping&Ent,5 stars,567,719
tS7WS3ioJlN_CCHpp8vSCA,East Valley Vapors,Shopping&Ent,2 stars,160,347
R_FsyS8Fka0tgto_OCaR3Q,Las Vegas Super Spartan Race,Shopping&Ent,3 stars,105,655
NqV89VQBV9kvUaA7a8F-tg,Short Stack Eatery,Food,4 stars,125,784
L3x-8hjCSSh5CdfJAeiDxg,Carmellas Plates & Pints,Shopping&Ent,2 stars,91,223
aDVaTfmcWX6bx9AZIJrP3Q,Notary On Wheels,Services,1 stars,137,141
usjZB11w2enCAn-IFC8CiA,Nevada Eye Care East,Health&Fitness,1 stars,354,605
7rHwhDLBzXftH6HxKV3XGw,Nevada Eye Care West,Health&Fitness,1 stars,373,441
fk4VmHeqFOghZOKZo7UVCg,Beijing Express,Food,1 stars,116,133
qaobpDQo3Si-EIxhIJKfCQ,Jumping Rice & Rolls,Food,5 stars,633,703
PydUXalUeAQPRUtfH5Gl-w,Carlos Bakery,Food,2 stars,141,159
aD7AKpx1ENQValF8enmsFA,Jimmy Johns,Food,2 stars,201,384
WvF3XVedUioBaG_xLgTgNQ,Jimmy Johns,Food,2 stars,183,250
WZNU4bQJJHr3p4SjnjVrkg,Topgolf,Shopping&Ent,1 stars,26,244
0Zec6RiFV6h6TbOFb7xu3A,Zinburger,Food,1 stars,54,101
fwYujhi514Ie5GsdIZsa2g,Flower Child,Food,4 stars,215,798
6YZ3reOOt-HspR1NfbJNpQ,Biomat USA,Health&Fitness,1 stars,197,779
n2iWWQUFE8h11VMmb0Ib1g,Clover Joes,Food,3 stars,389,467
evtusRYJxtKaft0of8M3jg,Anytime Fitness,Shopping&Ent,2 stars,46,543
k7oXYp58M0d8kkDkiGVVCA,Roxy Showgirls,Shopping&Ent,1 stars,31,251
cVFj7SUgC4FCX_XygA-xYg,Herbal Nails,Services,3 stars,144,687
qIUM1nr0tER7WV5kh-relA,Z Bakery,Food,2 stars,175,185
mp_Ws9ZJKcgSqKwr-2-Rgw,Dubina Brewing Co,Food,5 stars,590,660
ejCCzK5tGvm3U1BrwmC_lA,Apple Nail & Spa,Services,1 stars,44,99
eOmieHDnFrBxQQ7ebd-L5g,Sacred Ruin Massage,Misc,2 stars,140,218
ZhycKoBPZBwpYlQJG1IFog,GameStop,Services,4 stars,447,688
5D0-L_6Or9OWHiPb1lS3ww,Taqueria La Unica,Food,2 stars,93,257
IzmHCN2I176gyWRDxzUHdg,Tommy Wind Theater NightClub and Event Center,Shopping&Ent,4 stars,387,553
qq2rEWdjI-DQNsFrlLua7Q,JSK TaeKwonDo,Shopping&Ent,1 stars,106,127
CtPqfJ9RCJWf88yzZQdn8Q,Les Moulins La Fayette Vieux-Montréal,Food,3 stars,314,367
T27Ooxz5KotU2n6J6txXdQ,Pointe of Grace Dance Center,Shopping&Ent,3 stars,109,690
ikGTVcVs4L6jmIAqAc6tTQ,Vanity,Shopping&Ent,3 stars,348,452
RSVTyz6gz9r-FEpGylUAlg,Tide Dry Cleaners,Services,1 stars,37,84
r1Rlh4ATdawiln-hCLca_A,Which Wich,Food,3 stars,416,456
ptaL3-PLHbo6WhDLNRAvnw,Tag Bar,Shopping&Ent,2 stars,194,260
YfeEQ0ujX4OnTkcjIbxHgw,Coffee  Tea  or Me?,Food,1 stars,50,126
4K4lXW-S_qMk6XG3aV5wrw,Habanero Fresh Mexican Grill,Food,3 stars,102,702
9gOBcfarkqeoCl1OBjMpZQ,Yuzu Japanese Kitchen,Food,2 stars,125,337
m6zg9JRUZ-TMsSCT6IA9Uw,Costco Gas,Services,3 stars,127,473
v5Bk20cb_YdFJzaMjErdpg,Crossfit Black Storm,Shopping&Ent,2 stars,73,495
reHCnKSKrq32KkcPMRttUg,The Crafters Barn,Food,3 stars,317,346
P_C6kuHRxoCq-SZfWFdYOQ,Laptop Expert,Services,2 stars,155,254
UPU6x5miMzFqUglp9gftbQ,Pool At Aria,Shopping&Ent,2 stars,94,338
ylCLWOLH7eAi2aEtsS9I-Q,Don Michaels,Misc,4 stars,483,517
n2UULPkSwJc6UtmWFlMPew,Circle K,Services,4 stars,416,769
keGMHZyZdJuAsXpYVliEDA,Tuscany Theatre,Shopping&Ent,4 stars,149,751
T7Y0UUT4YX18u8TE45Ymkg,Vasco Rx Specialty Pharmacy,Shopping&Ent,4 stars,247,703
quOxXjsbrerrtjU0fkREOQ,Mr Ds Fastlane 76,Services,5 stars,524,777
kCn8O1IFisAEHrXbQAtirQ,Yogurt City,Food,4 stars,292,625
_vXXcs_ej_u3sS-YY1CKMg,Carefree Bistro,Food,4 stars,164,773
WM46tJ53UYbpOz4hauboMg,Round Table Pizza,Food,5 stars,564,707
#NAME?,Bikini Beans Espresso,Food,3 stars,314,334
SmFr2i-sQucyRPuBPqRVtA,Pet Palooza,Shopping&Ent,3 stars,197,682
OsMRIq2-M9jMVVPFiqp4sA,800 Degrees,Food,1 stars,90,154
w53nwzMesyWzFcGM6c7i_Q,Quick Lane,Services,3 stars,258,444
eQHVuMuTgFY9VuGu3WySyA,Burger Rush,Food,2 stars,104,361
ateowLnq6kpgNNWHzCDByQ,Guy Fieri,Food,3 stars,333,376
mKuujaUzhahl3mIZPdt74Q,Executive Mens Grooming by Tony Starks,Services,3 stars,286,426
M2sYggE6j5ubQkLldSkw-w,Cupid Foot Spa,Misc,5 stars,602,752
nm_8Rvp1zesScUY1tMvvXg,Late Night Johnnys Grill,Food,4 stars,403,686
SzYlhYIN2i2RDYs2YCrygg,Patron Mexican Grill,Food,4 stars,414,605
YPLuTiEIrkVGxfxzuq54FA,Kofusion,Food,3 stars,87,778
D93leqsafdyyT8IGwTwV8w,Kids At Heart After-Party,Misc,1 stars,122,139
oCGjD7Y69Os4QL-aW-HuNg,Healthcare Partners Medical Group 24 Hour Urgent Care,Health&Fitness,1 stars,331,415
ZOcfu9B5657he_gBXVeIcQ,Yusho,Food,4 stars,363,601
KRb2t7s4XGtMywFNjkF1yA,Club Tattoo,Shopping&Ent,3 stars,304,369
2ioPqy2A3X-lwScD6qDBfA,Rip Curl,Shopping&Ent,1 stars,99,101
nYS1lScpLXD0V3Zrt4h7vg,Sydneys Martini and Wine Bar,Food,3 stars,293,328
6N0Y2dkZ82zvQxzH00WzSQ,Sunset Bistro,Food,1 stars,64,142
EIb8hWJa1BT49GmHDvjuJg,Kegs  Corks And Forks,Food,4 stars,473,477
SLhVvDWbPczW7m4bEYTdSw,The Refuge Church of the West Valley,Misc,3 stars,115,511
0IV5L36XeQShzWiUhom9bQ,Kabob Factory,Misc,2 stars,284,287
O4KJNY-tD5EtXD3dCgG05A,Tropical Delights,Food,1 stars,25,52
mlKRxx4HcQUZ49IosEOrsA,Charming Charlies,Shopping&Ent,3 stars,294,326
NUxZTfaKsoK4CpkXW-A7Sg,TCBY Yogurt,Food,2 stars,221,332
8K79GC8Vgj8zYMzWy4H7mg,Wok Wei Asian Cuisine,Food,1 stars,100,103
n8Yb7-UjinjEpf5-qqlqZg,Lego Store,Shopping&Ent,3 stars,351,376
1dOykY9A-drvvTepEgZJlA,Fun Kutz Kids Hair Salon,Services,1 stars,70,143
0hTY_Jsu70N3h22yTCVuMw,AMC Centerpoint 11,Shopping&Ent,3 stars,187,667
g_-2hPkdcdrCAJIHdyLWCA,AA Hookah and Vapor Store,Shopping&Ent,3 stars,252,440
_c7vrEqEGfWKkhXMNZNGXA,Aizle,Misc,2 stars,243,328
Waw-udotzXTvNXCyycxPAA,Southside BBQ Company Truck,Food,3 stars,270,437
tFPN713LPJi7MQpErUCKmw,Garbanzo Mediterranean Grill,Food,2 stars,105,457
QL3A0xM3isQnmW1yH2vkSQ,Truck Access Plus,Services,4 stars,175,767
2tYAZc7EPAhLHgzs8Scqpg,RSVP Social Club,Shopping&Ent,4 stars,458,545
2nA6hy0jILw6FsUs5XXJWg,Jacob,Food,2 stars,166,380
NPfb-5aOfdtcClFOCpwqdw,The UPS Store,Services,4 stars,438,481
bOgKyXnovxsMF8M5x1cMPw,iLash Lab,Health&Fitness,1 stars,147,699
xousmHe0pX4w2-WuEQGWXQ,Rashin Beauty,Services,5 stars,494,777
GJQvDc5DZQeXKmG_5Tcbug,Haveli Restaurant,Food,5 stars,615,770
UJSsbki24ctkEcMuMxp9xQ,Mandys Fish & Chips,Food,2 stars,277,317
4eqw9xCbCmNQPV-AQJcXPg,Imperial Tacos & Beer,Shopping&Ent,1 stars,33,188
clXWPRAlZ9DFYHcEdI-ukg,Kuljit India,Food,1 stars,27,82
hlf1xR9RKuqCsZ7k28FIGw,Olivia Newton-John,Shopping&Ent,4 stars,370,701
EK0Jlhk11QsDDK5od4_lLQ,Sunny World,Food,2 stars,112,215
OVjs6oiUxmpXEvXqlGciMQ,Gyros Express,Misc,5 stars,571,785
eYwTptN9P3D_qagXxTOv-A,Sole Serenity,Services,1 stars,140,159
lOEID_C1nG6wkTG_-tZMow,Jimmy Johns,Food,2 stars,45,482
ZpsXz73c8E4mMMmnNoAxHw,Porter Barn Wood,Services,3 stars,337,398
LjW3-zIl9z8JGrPe6ub0ng,Chipotle Mexican Grill,Food,3 stars,289,564
DWU6qqrlrC4wDkxhbHo8Tw,Kung Fu Tea,Food,4 stars,413,672
ElxY_6ZMVNz5fJxGC85K3w,Supercuts,Services,2 stars,284,289
090V25x6MIOHhI0FDR4Itg,Elite Event: Yelps VIP Yappy Hour with the Scottsdale Artwalk,Misc,1 stars,32,193
V0iK8NaEZdcT50J66E3PtA,Osteria del Tempo Perso,Misc,3 stars,260,611
eIRdDQHmiCHLOn-XtRYcOg,Fortitude Coffee,Food,2 stars,186,292
4UfGcvkd2u7apu3JNiG25w,Rock A Belly,Food,4 stars,411,545
uQni9zWYFcz7LUn2_hIdDQ,Original ChopShop Co.,Food,2 stars,117,347
q19XuU23LSZsFyR2-3IC_w,Open Bottle Bistro,Food,1 stars,67,89
YeKK0Re1_YJX5ZnZDWxzvA,Sporting Life Bar,Shopping&Ent,2 stars,253,280
nwVGjLVWCzmX5hm8xI2O2A,The Smokehouse Bar & Grill,Shopping&Ent,3 stars,213,506
MaazA_USdB6bxjUuPHOcuw,Manitoba,Misc,4 stars,368,563
5xHzZgCX4cKOgmF_v-21HQ,La Queue de Poisson,Food,4 stars,279,796
#NAME?,MasterCraft Creations,Services,1 stars,37,92
y4Sf4gRZ_oYBLmwjtr1TUg,El Cafetal,Food,1 stars,25,257
hSgWd_iYBvt8P_LE2kfSUg,Shell,Services,3 stars,193,633
p5Qa5HXwLVP4pwP3TyMK2Q,Joncen Phi,Services,1 stars,94,111
7I6DGVHkob_VkwALb1WSzQ,The Club at PHX,Misc,2 stars,169,199
JA_WetP03cEiPAh24HUvOQ,Peroni Resto Bar,Food,4 stars,323,776
XNRQG0gffiO5H4iZdFIOOg,Hy-Vee Market Grill,Food,3 stars,83,628
04LRi4T_MOvNAobkoTNXVQ,Snazzy Dogz,Misc,1 stars,43,111
gjjrOjiLg7074knTWTmk8g,Sunless Glo,Shopping&Ent,4 stars,381,793
2HHfoNoAFCdvAjdsL8BMHw,Mood Swings Salon,Services,2 stars,152,330
z4h-8QLMdS8qk5PgO8nP1w,Version 2 Performance,Services,2 stars,232,259
THR4D_Q6tmIAt6g7u96LEw,Stone Crock Bakery,Food,3 stars,307,400
B3RkSg07k34GZ3azao4CRw,Royal Coffee Bar and Roasting Co,Food,2 stars,60,421
